"","model","epp"
"1","gbm_1001",-8.93876543452475
"2","gbm_1002",0.95842849112422
"3","gbm_1003",2.47399008917678
"4","gbm_1004",2.96254811914579
"5","gbm_1005",2.43917710328345
"6","gbm_1006",2.35367429408628
"7","gbm_1007",2.93923351823808
"8","gbm_1008",2.94373467504044
"9","gbm_1009",1.74804592141819
"10","gbm_1010",2.64731730590772
"11","gbm_1011",-2.05020555821871
"12","gbm_1012",1.94140206187147
"13","gbm_1013",-0.459376375660045
"14","gbm_1014",1.795521292894
"15","gbm_1015",1.88780316552675
"16","gbm_1016",3.03735636002746
"17","gbm_1017",2.14149103444857
"18","gbm_1018",-3.8526354490829
"19","gbm_1019",2.75496978640042
"20","gbm_1020",1.90092491681646
"21","gbm_1021",2.14066286307108
"22","gbm_1022",2.52762747987676
"23","gbm_1023",3.12800815932746
"24","gbm_1024",2.91311391330676
"25","gbm_1025",0.966861048272609
"26","gbm_1026",1.695779583174
"27","gbm_1027",1.42370295934511
"28","gbm_1028",1.68178946122155
"29","gbm_1029",2.61449350294516
"30","gbm_1030",1.1794970854254
"31","gbm_1031",1.14478004037591
"32","gbm_1032",3.1074174959597
"33","gbm_1033",2.77245527930078
"34","gbm_1034",3.03703603540361
"35","gbm_1035",0.868541634032408
"36","gbm_1036",-4.44090850051177
"37","gbm_1037",2.54347726173117
"38","gbm_1038",2.40016074117945
"39","gbm_1039",1.77599410678398
"40","gbm_1040",3.0676869163158
"41","gbm_1041",1.20956077295131
"42","gbm_1042",1.89778154124822
"43","gbm_1043",-5.28927445601733
"44","gbm_1044",-4.66769155787695
"45","gbm_1045",2.30870006990734
"46","gbm_1046",-0.196782131388167
"47","gbm_1047",2.86028419843371
"48","gbm_1048",1.58841359598585
"49","gbm_1049",2.94607040367071
"50","gbm_1050",1.98326207657983
"51","gbm_1051",2.67509884148823
"52","gbm_1052",-5.06984444656593
"53","gbm_1053",2.89022896891928
"54","gbm_1054",1.09863956156858
"55","gbm_1055",1.55854911870243
"56","gbm_1056",2.11591310271846
"57","gbm_1057",2.95847081860832
"58","gbm_1058",2.9231626108403
"59","gbm_1059",1.72364659946118
"60","gbm_1060",-6.78685450650763
"61","gbm_1061",2.84248083344194
