"","model","epp"
"1","gbm_1001",-19.7376323366849
"2","gbm_1002",-11.4700803000323
"3","gbm_1003",-4.53041331511538
"4","gbm_1004",-2.12141624978689
"5","gbm_1005",-8.61069525696909
"6","gbm_1006",-8.62865084144804
"7","gbm_1007",-7.03093187747379
"8","gbm_1008",3.02158114169204
"9","gbm_1009",-12.4806188493371
"10","gbm_1010",-5.46247821134154
"11","gbm_1011",-15.7631170305609
"12","gbm_1012",-9.94271769477767
"13","gbm_1013",13.8218091776154
"14","gbm_1014",5.55152152593968
"15","gbm_1015",-10.3003828725162
"16","gbm_1016",-0.811182356266703
"17","gbm_1017",3.53608783717056
"18","gbm_1018",-16.6484609875594
"19","gbm_1019",2.57931953431183
"20","gbm_1020",-9.98517861539112
"21","gbm_1021",-10.9930631792254
"22","gbm_1022",-9.71242038985018
"23","gbm_1023",-3.87312626758553
"24","gbm_1024",-6.52877182357357
"25","gbm_1025",-13.8291089568358
"26","gbm_1026",-11.8052279983652
"27","gbm_1027",8.29795986761891
"28","gbm_1028",-12.4044616254954
"29","gbm_1029",-7.67910707713216
"30","gbm_1030",-12.0322126634097
"31","gbm_1031",8.88599616117706
"32","gbm_1032",-4.91423252070441
"33","gbm_1033",-5.86685576661202
"34","gbm_1034",-4.24525291980481
"35","gbm_1035",-14.1294622149462
"36","gbm_1036",-19.5325511291769
"37","gbm_1037",1.97218798810844
"38","gbm_1038",-8.5148973019859
"39","gbm_1039",-10.6967655459735
"40","gbm_1040",-5.03211344602923
"41","gbm_1041",7.94071700233682
"42","gbm_1042",-11.3352562340711
"43","gbm_1043",-17.6006457568396
"44","gbm_1044",-19.570569587939
"45","gbm_1045",5.68793499908786
"46","gbm_1046",-12.9339229354068
"47","gbm_1047",1.66007896839121
"48","gbm_1048",-12.4654793359254
"49","gbm_1049",-6.2494868185219
"50","gbm_1050",5.06548753083519
"51","gbm_1051",-6.99319392451331
"52","gbm_1052",-19.6576818525942
"53","gbm_1053",1.04149605968861
"54","gbm_1054",-14.0823998817623
"55","gbm_1055",-10.5366828181835
"56","gbm_1056",3.4694767051531
"57","gbm_1057",-3.36447942778239
"58","gbm_1058",-5.23978780350636
"59","gbm_1059",-10.4778790873738
"60","gbm_1060",-19.7314158808536
"61","gbm_1061",-6.30999580446015
"62","gbm_1062",-15.6402550090306
"63","gbm_1063",-13.7765699250865
"64","gbm_1064",2.71371301304964
"65","gbm_1065",-12.1203787230559
"66","gbm_1066",-12.806293236812
"67","gbm_1067",1.94896866672643
"68","gbm_1068",-15.1359833194204
"69","gbm_1069",3.11269780084973
"70","gbm_1070",-11.4053856019246
"71","gbm_1071",-3.92434632579463
"72","gbm_1072",10.7347650858278
"73","gbm_1073",-13.4907828892413
"74","gbm_1074",13.3233096863568
"75","gbm_1075",10.619286262964
"76","gbm_1076",-9.03052806589562
"77","gbm_1077",-4.46154611032676
"78","gbm_1078",-11.7954601884521
"79","gbm_1079",-18.2787546566818
"80","gbm_1080",-15.3968607716797
"81","gbm_1081",-19.5832756484263
"82","gbm_1082",-9.73921524894038
"83","gbm_1083",-17.6031716358707
"84","gbm_1084",-12.6085363632225
"85","gbm_1085",-8.47296173575815
"86","gbm_1086",-11.4581677768094
"87","gbm_1087",-4.19876414437234
"88","gbm_1088",7.3410630744291
"89","gbm_1089",-7.63927165182222
"90","gbm_1090",-12.9636012854075
"91","gbm_1091",-9.16419403693198
"92","gbm_1092",-7.82934450896206
"93","gbm_1093",-6.49947796687577
"94","gbm_1094",-7.59239400758885
"95","gbm_1095",-14.5897508001063
"96","gbm_1096",-13.1265740899205
"97","gbm_1097",1.91131209246232
"98","gbm_1098",-19.6451091706634
"99","gbm_1099",5.8456503918463
"100","gbm_1100",3.38893642808925
"101","gbm_1101",3.66375932648455
"102","gbm_1102",-3.68494877559297
"103","gbm_1103",-10.4663253078714
"104","gbm_1104",-5.59713469818089
"105","gbm_1105",7.36011996920051
"106","gbm_1106",-2.21135124613971
"107","gbm_1107",-2.78127701453117
"108","gbm_1108",-7.68878168008392
"109","gbm_1109",0.266921729959771
"110","gbm_1110",-1.92883522449054
"111","gbm_1111",-10.8632960641413
"112","gbm_1112",0.773364062176734
"113","gbm_1113",-15.603151555712
"114","gbm_1114",-12.4706535415422
"115","gbm_1115",-18.29481991317
"116","gbm_1116",-10.4834367859548
"117","gbm_1117",-5.89762216299136
"118","gbm_1118",-6.72171714010893
"119","gbm_1119",-10.1992453604156
"120","gbm_1120",-14.3610277299895
"121","gbm_1121",-11.5792365193904
"122","gbm_1122",-0.0607008228235656
"123","gbm_1123",2.17460624912017
"124","gbm_1124",-10.3138202578202
"125","gbm_1125",-19.5316052259368
"126","gbm_1126",-8.96711721500054
"127","gbm_1127",-19.5471684966287
"128","gbm_1128",3.88070635396202
"129","gbm_1129",-4.74303839709341
"130","gbm_1130",-11.7722461475509
"131","gbm_1131",-10.6391108335388
