"","model","epp"
"1","gbm_1001",-13.1996188102112
"2","gbm_1002",-3.04939198740991
"3","gbm_1003",0.227131566782559
"4","gbm_1004",3.45969225298414
"5","gbm_1005",-0.58176708112297
"6","gbm_1006",-0.789226325968316
"7","gbm_1007",-0.272323357145607
"8","gbm_1008",4.42053772931905
"9","gbm_1009",-5.2575393954772
"10","gbm_1010",0.196442610940297
"11","gbm_1011",-12.6182545303235
"12","gbm_1012",-1.54720039325672
"13","gbm_1013",4.66695037027064
"14","gbm_1014",4.79909670721525
"15","gbm_1015",-3.64844668191759
"16","gbm_1016",2.94798521031459
"17","gbm_1017",4.53590020659646
"18","gbm_1018",-12.7409625793952
"19","gbm_1019",4.56853053611853
"20","gbm_1020",-2.81088296112743
"21","gbm_1021",-4.45884093637363
"22","gbm_1022",-3.27826224659096
"23","gbm_1023",2.60203866068001
"24","gbm_1024",0.82340085131779
"25","gbm_1025",-9.53420010343059
"26","gbm_1026",-4.59800459423034
"27","gbm_1027",5.03427728006898
"28","gbm_1028",-5.95785943534852
"29","gbm_1029",-0.830893437900713
"30","gbm_1030",-5.4602682125081
"31","gbm_1031",4.53768952160028
"32","gbm_1032",2.83318916270482
"33","gbm_1033",0.0540891475559138
"34","gbm_1034",2.86695530078815
"35","gbm_1035",-10.2674540910988
"36","gbm_1036",-12.1540003616831
"37","gbm_1037",3.51265299537157
"38","gbm_1038",-0.659577419287692
"39","gbm_1039",-4.14525947463306
"40","gbm_1040",2.50426761163478
"41","gbm_1041",4.99043097842449
"42","gbm_1042",-4.10901923175135
"43","gbm_1043",-12.1462447017178
"44","gbm_1044",-12.2039562406217
"45","gbm_1045",4.96943484311605
"46","gbm_1046",-5.71130872732743
"47","gbm_1047",4.36549296471081
"48","gbm_1048",-4.52929283378809
"49","gbm_1049",0.985572484818633
"50","gbm_1050",4.93645513292498
"51","gbm_1051",0.900508860487389
"52","gbm_1052",-12.2049101325966
"53","gbm_1053",4.22377722690209
"54","gbm_1054",-6.09060065137627
"55","gbm_1055",-4.00454798636236
"56","gbm_1056",5.14042357074674
"57","gbm_1057",3.23000125587873
"58","gbm_1058",2.10674841412209
"59","gbm_1059",-1.96122058227769
"60","gbm_1060",-12.5028246902914
"61","gbm_1061",1.50618283650191
"62","gbm_1062",-12.2047984049516
"63","gbm_1063",-9.60210849700764
"64","gbm_1064",3.83428168812705
"65","gbm_1065",-5.25554551514755
"66","gbm_1066",-5.7317983542272
"67","gbm_1067",4.36956871020534
"68","gbm_1068",-10.5308241410939
"69","gbm_1069",4.68413405990549
"70","gbm_1070",-4.33255254245993
"71","gbm_1071",1.99489731551015
"72","gbm_1072",4.77565140466887
"73","gbm_1073",-7.35573329940103
"74","gbm_1074",4.94035402466798
"75","gbm_1075",4.98933101428034
"76","gbm_1076",-1.04342556495506
"77","gbm_1077",2.794867249882
"78","gbm_1078",-4.40446115427572
"79","gbm_1079",-12.1557861030053
"80","gbm_1080",-10.5018038460811
"81","gbm_1081",-12.2556918399212
"82","gbm_1082",-3.75944593732254
"83","gbm_1083",-10.0684788331671
"84","gbm_1084",-5.57992128153314
"85","gbm_1085",-0.422991781776783
"86","gbm_1086",-5.53288218309468
"87","gbm_1087",1.77023745872916
"88","gbm_1088",5.16306680380059
"89","gbm_1089",-1.20190849486194
"90","gbm_1090",-5.54513238548802
"91","gbm_1091",-2.36185449150136
"92","gbm_1092",-1.59034144629143
"93","gbm_1093",0.745687913839778
"94","gbm_1094",-0.581162912883672
"95","gbm_1095",-9.76915025368438
"96","gbm_1096",-6.50564709054532
"97","gbm_1097",4.53268966894188
"98","gbm_1098",-12.2560556855525
"99","gbm_1099",4.96604622784676
"100","gbm_1100",5.01400397294885
"101","gbm_1101",5.2687833172734
"102","gbm_1102",3.33841680247239
"103","gbm_1103",-4.35471452673011
"104","gbm_1104",-0.159422283682491
"105","gbm_1105",4.70282383955312
"106","gbm_1106",3.58552373460737
"107","gbm_1107",2.33044426716319
"108","gbm_1108",0.182311942985853
"109","gbm_1109",4.10125749675337
"110","gbm_1110",3.34357139380949
"111","gbm_1111",-4.93141966823023
"112","gbm_1112",3.76315227165792
"113","gbm_1113",-12.5632891495424
"114","gbm_1114",-3.88790752977425
"115","gbm_1115",-12.8145261777253
"116","gbm_1116",-3.90782949243151
"117","gbm_1117",1.83633001438454
"118","gbm_1118",0.333427427873066
"119","gbm_1119",-3.85792003233913
"120","gbm_1120",-9.66090364324573
"121","gbm_1121",-4.28548192386995
"122","gbm_1122",3.66103395607681
"123","gbm_1123",3.54715653232162
"124","gbm_1124",-3.95709999209294
"125","gbm_1125",-12.1574116814401
"126","gbm_1126",-2.08972990343315
"127","gbm_1127",-12.2572303346845
"128","gbm_1128",5.19599403754658
"129","gbm_1129",0.435065768533188
"130","gbm_1130",-4.38413796360075
"131","gbm_1131",-4.08295529549011
"132","gbm_1132",4.5108491708519
"133","gbm_1133",-10.9719553488364
"134","gbm_1134",-4.17985914198012
"135","gbm_1135",-2.50611295055049
"136","gbm_1136",1.45790507715888
"137","gbm_1137",-12.2576491066909
"138","gbm_1138",-3.36922453142392
"139","gbm_1139",-4.09299512145111
"140","gbm_1140",-0.0909451317042051
"141","gbm_1141",-0.993621466921113
"142","gbm_1142",4.80327492831701
"143","gbm_1143",-1.35622062758789
"144","gbm_1144",-1.67146151487848
"145","gbm_1145",5.22346925405784
"146","gbm_1146",-5.11155214344343
"147","gbm_1147",3.12806004226857
"148","gbm_1148",-0.866685000478925
"149","gbm_1149",-5.68770617677929
"150","gbm_1150",4.60006528606081
"151","gbm_1151",1.02803957990986
"152","gbm_1152",0.246918885022174
"153","gbm_1153",-4.46230690968991
"154","gbm_1154",-11.3339491548518
"155","gbm_1155",4.58585833578939
"156","gbm_1156",-10.4221342441845
"157","gbm_1157",0.110650943945824
"158","gbm_1158",4.09145762755313
"159","gbm_1159",-10.2035387954932
"160","gbm_1160",4.53520408120679
"161","gbm_1161",-4.03392227081652
"162","gbm_1162",-2.90805102810036
"163","gbm_1163",3.39245348873171
"164","gbm_1164",4.78702744271559
"165","gbm_1165",2.33938160033395
"166","gbm_1166",-6.22127090270054
"167","gbm_1167",2.28010498856118
"168","gbm_1168",-1.92931457039171
"169","gbm_1169",4.99161213289338
"170","gbm_1170",-0.662529940851035
"171","gbm_1171",-9.81676786401331
