"","model","epp"
"1","gbm_1001",-3.86504329207735
"2","gbm_1002",-0.389468696668654
"3","gbm_1003",-0.585415499190154
"4","gbm_1004",0.844553469584401
"5","gbm_1005",0.728189639058198
"6","gbm_1006",0.358693548139744
"7","gbm_1007",0.8343573781852
"8","gbm_1008",0.630605992292624
"9","gbm_1009",-1.03238622493034
"10","gbm_1010",-0.183763015316931
"11","gbm_1011",-1.52331883595713
"12","gbm_1012",0.306901762264111
"13","gbm_1013",0.0593410765416992
"14","gbm_1014",0.144320774777211
"15","gbm_1015",-0.00195372672598676
"16","gbm_1016",0.30148065248453
"17","gbm_1017",-0.197581078972566
"18","gbm_1018",-1.86767413193306
"19","gbm_1019",0.478690666539275
"20","gbm_1020",0.0365853654454698
"21","gbm_1021",0.180542410261124
"22","gbm_1022",0.203450767587484
"23","gbm_1023",0.633131647706345
"24","gbm_1024",0.977830893593427
"25","gbm_1025",-1.19620474142293
"26","gbm_1026",0.0104837977067887
"27","gbm_1027",0.0112217753699875
"28","gbm_1028",-0.693432272574579
"29","gbm_1029",0.562415173643475
"30","gbm_1030",-0.304845474269885
"31","gbm_1031",-0.157184281058562
"32","gbm_1032",0.804929185874607
"33","gbm_1033",-0.0966158019376453
"34","gbm_1034",0.902328050851492
"35","gbm_1035",-1.40760758020836
"36","gbm_1036",-3.46326383915704
"37","gbm_1037",-0.224819477401711
"38","gbm_1038",0.516920976306267
"39","gbm_1039",-0.00737278680697667
"40","gbm_1040",0.827536381450362
"41","gbm_1041",0.0389157048212876
"42","gbm_1042",0.125077497512085
"43","gbm_1043",-2.93509195058332
"44","gbm_1044",-3.52018290155796
"45","gbm_1045",0.419651080009081
"46","gbm_1046",-0.322776135428528
"47","gbm_1047",0.471357101546816
"48","gbm_1048",-0.0477881983726932
"49","gbm_1049",0.996852973578655
"50","gbm_1050",0.183449386480136
"51","gbm_1051",0.67911549517989
"52","gbm_1052",-3.93512470282076
"53","gbm_1053",0.63988249591426
"54","gbm_1054",-1.51570822736842
"55","gbm_1055",-0.470222255482569
"56","gbm_1056",0.186401454173304
"57","gbm_1057",0.853473374616791
"58","gbm_1058",0.924032724414482
"59","gbm_1059",0.0786248031728396
"60","gbm_1060",-3.89638180324045
"61","gbm_1061",0.894695868119458
"62","gbm_1062",-2.76731938307973
"63","gbm_1063",-1.07269313191695
"64","gbm_1064",-0.102690700138478
"65","gbm_1065",-0.189841432701095
"66","gbm_1066",-0.800126908607658
"67","gbm_1067",0.528543087983668
"68","gbm_1068",-1.5427928316098
"69","gbm_1069",0.0469505570411505
"70","gbm_1070",0.0664732555406891
"71","gbm_1071",0.306691581291275
"72","gbm_1072",0.113137545654453
"73","gbm_1073",-1.95340699906288
"74","gbm_1074",0.262132612233614
"75","gbm_1075",0.279441777437771
"76","gbm_1076",0.4569008395402
"77","gbm_1077",0.659852988471927
"78","gbm_1078",-0.0695832591171548
"79","gbm_1079",-2.57052211609369
"80","gbm_1080",-1.60736910898695
"81","gbm_1081",-4.02352849439686
"82","gbm_1082",0.627556928768923
"83","gbm_1083",-1.92978805870764
"84","gbm_1084",-0.76507260078539
"85","gbm_1085",0.85858832941061
"86","gbm_1086",-0.0931315701340142
"87","gbm_1087",0.132981880935596
"88","gbm_1088",0.34775936780377
"89","gbm_1089",-0.204054178806687
"90","gbm_1090",-0.397214527578921
"91","gbm_1091",0.410317687824728
"92","gbm_1092",0.780232282434623
"93","gbm_1093",0.87419066997047
"94","gbm_1094",0.607642098710918
"95","gbm_1095",-1.5999211970964
"96","gbm_1096",-0.758180854988161
"97","gbm_1097",0.669620457223847
"98","gbm_1098",-4.09932127312913
"99","gbm_1099",0.548312501291498
"100","gbm_1100",0.692249611439929
"101","gbm_1101",0.471870422654388
"102","gbm_1102",1.0083326937033
"103","gbm_1103",0.410342516555027
"104","gbm_1104",-0.74565857048162
"105","gbm_1105",0.120040137312529
"106","gbm_1106",0.988877200998428
"107","gbm_1107",0.243668439689477
"108","gbm_1108",0.994448338769716
"109","gbm_1109",0.624713539028705
"110","gbm_1110",1.04749313960563
"111","gbm_1111",0.239569372017546
"112","gbm_1112",0.450493283758301
"113","gbm_1113",-2.12724859216051
"114","gbm_1114",-0.625874013855319
"115","gbm_1115",-2.85168635493783
"116","gbm_1116",-0.5446323919367
"117","gbm_1117",0.830341958690883
"118","gbm_1118",0.775949162654507
"119","gbm_1119",0.389324936441986
"120","gbm_1120",-1.08160178168694
"121","gbm_1121",-1.29302742614966
"122","gbm_1122",0.370444781492103
"123","gbm_1123",-0.56089711527699
"124","gbm_1124",0.336551317400805
"125","gbm_1125",-2.8932504412992
"126","gbm_1126",0.573090739626155
"127","gbm_1127",-3.43862628733873
"128","gbm_1128",0.339780283522607
"129","gbm_1129",-0.437248421064233
"130","gbm_1130",0.100380872110926
"131","gbm_1131",0.243797103456756
"132","gbm_1132",0.498881862286708
"133","gbm_1133",-2.70234967255722
"134","gbm_1134",0.281258285450875
"135","gbm_1135",0.330666764530463
"136","gbm_1136",1.10481719390954
"137","gbm_1137",-2.72531745274604
"138","gbm_1138",0.684428945847835
"139","gbm_1139",0.0168635334403886
"140","gbm_1140",0.721900973322749
"141","gbm_1141",0.859216540173062
"142","gbm_1142",0.492525018430639
"143","gbm_1143",0.626723508249854
"144","gbm_1144",0.439390726059475
"145","gbm_1145",0.567184772616605
"146","gbm_1146",-0.205253282586468
"147","gbm_1147",0.454860968994461
"148","gbm_1148",0.61083604792433
"149","gbm_1149",-0.477671527091557
"150","gbm_1150",0.433180311234701
"151","gbm_1151",0.887010694945038
"152","gbm_1152",0.743660902924685
"153","gbm_1153",-0.168893600247661
"154","gbm_1154",-0.799205554906787
"155","gbm_1155",1.00860588051993
"156","gbm_1156",-1.69534218567198
"157","gbm_1157",0.69775328397247
"158","gbm_1158",-0.064123119550346
"159","gbm_1159",-1.84918952457647
"160","gbm_1160",-0.183445990343118
"161","gbm_1161",0.277030673663099
"162","gbm_1162",-0.123555425054586
"163","gbm_1163",1.09466777984652
"164","gbm_1164",0.165326461945723
"165","gbm_1165",0.132094054096807
"166","gbm_1166",-0.622049535387819
"167","gbm_1167",0.30595725695721
"168","gbm_1168",0.308515477326723
"169","gbm_1169",0.237971412505046
"170","gbm_1170",0.765142445614283
"171","gbm_1171",-1.08550307085433
"172","gbm_1172",-0.962314402803435
"173","gbm_1173",-3.66952059288571
"174","gbm_1174",0.842256771063741
"175","gbm_1175",0.390182461730222
"176","gbm_1176",-0.156405895698936
"177","gbm_1177",-1.13655214626165
"178","gbm_1178",-0.490352135110977
"179","gbm_1179",-0.229541633396099
"180","gbm_1180",0.743647909714122
"181","gbm_1181",-2.69257324523396
"182","gbm_1182",0.77529287525209
"183","gbm_1183",0.726197122693676
"184","gbm_1184",0.199415604952183
"185","gbm_1185",0.00518059079024077
"186","gbm_1186",0.232310402535567
"187","gbm_1187",0.130520724504451
"188","gbm_1188",-0.539808646989039
"189","gbm_1189",-1.18407940079497
"190","gbm_1190",0.495908345362491
"191","gbm_1191",-1.29294294509604
"192","gbm_1192",0.11267938171171
"193","gbm_1193",0.847201413596961
"194","gbm_1194",0.140550097186394
"195","gbm_1195",0.960423234060189
"196","gbm_1196",-0.436868796289383
"197","gbm_1197",-0.716470523139205
"198","gbm_1198",-2.66840475371387
"199","gbm_1199",0.592374303894745
"200","gbm_1200",0.657891461691555
"201","gbm_1201",-0.670025401413216
