"","model","epp"
"1","gbm_1001",-2.34550244578009
"2","gbm_1002",0.682168061426547
"3","gbm_1003",-0.511711714678924
"4","gbm_1004",0.559707981337258
"5","gbm_1005",1.12133782012199
"6","gbm_1006",0.929600240280318
"7","gbm_1007",0.881578435178426
"8","gbm_1008",0.474494026644212
"9","gbm_1009",0.865311935116008
"10","gbm_1010",-0.265519878608294
"11","gbm_1011",-0.0277975611852084
"12","gbm_1012",1.03989901807509
"13","gbm_1013",-1.00865312647894
"14","gbm_1014",-0.358182612970945
"15","gbm_1015",0.619133749375626
"16","gbm_1016",0.365489641933586
"17","gbm_1017",-0.479251260277422
"18","gbm_1018",-0.0739527914517303
"19","gbm_1019",0.213428656173349
"20","gbm_1020",0.817463877800309
"21","gbm_1021",0.713829257532077
"22","gbm_1022",0.867308024561104
"23","gbm_1023",0.783263685348365
"24","gbm_1024",0.897445885269185
"25","gbm_1025",0.0572954299355468
"26","gbm_1026",0.638095137125611
"27","gbm_1027",-0.467882387570471
"28","gbm_1028",0.722139173623203
"29","gbm_1029",0.922691386125763
"30","gbm_1030",0.627023879714349
"31","gbm_1031",-0.985834541988941
"32","gbm_1032",0.965854773291958
"33","gbm_1033",-0.173310900481348
"34","gbm_1034",0.92017378987256
"35","gbm_1035",0.276930125768931
"36","gbm_1036",-0.948715420219789
"37","gbm_1037",-0.125593797167216
"38","gbm_1038",0.980954084119215
"39","gbm_1039",0.623033789674504
"40","gbm_1040",1.05226252021649
"41","gbm_1041",-0.818377528394659
"42","gbm_1042",0.794098315213664
"43","gbm_1043",-1.21449296670007
"44","gbm_1044",-1.15716881982393
"45","gbm_1045",0.0461905978456936
"46","gbm_1046",0.172279964507561
"47","gbm_1047",0.394434021104213
"48","gbm_1048",0.80653476997669
"49","gbm_1049",0.987105060083444
"50","gbm_1050",-0.208485072370981
"51","gbm_1051",0.744668475587701
"52","gbm_1052",-2.7900757961061
"53","gbm_1053",0.533177121263623
"54","gbm_1054",0.66819246169363
"55","gbm_1055",0.476260602825947
"56","gbm_1056",-0.294035001278697
"57","gbm_1057",0.783472720135742
"58","gbm_1058",0.811599278912131
"59","gbm_1059",1.05614548555101
"60","gbm_1060",-2.59321746094659
"61","gbm_1061",0.915896202839839
"62","gbm_1062",-1.01048796115834
"63","gbm_1063",0.188838028191776
"64","gbm_1064",-0.0441026475638962
"65","gbm_1065",0.757571227425427
"66","gbm_1066",0.315449921637374
"67","gbm_1067",0.716306644119606
"68","gbm_1068",-0.00986747082204294
"69","gbm_1069",-0.318149388330584
"70","gbm_1070",0.710846585241267
"71","gbm_1071",0.657521851255678
