"","model","epp"
"1","gbm_1001",-1.66540808307936
"2","gbm_1002",1.81390521062615
"3","gbm_1003",0.937687137920778
"4","gbm_1004",1.64662883966619
"5","gbm_1005",1.87261658587126
"6","gbm_1006",1.67475039338217
"7","gbm_1007",1.62711891471439
"8","gbm_1008",1.71821920735742
"9","gbm_1009",0.720210499304576
"10","gbm_1010",0.970775359388408
"11","gbm_1011",0.148186030179476
"12","gbm_1012",1.92330528112176
"13","gbm_1013",1.50527416136698
"14","gbm_1014",1.44790252508553
"15","gbm_1015",1.63603383328411
"16","gbm_1016",1.65666654691741
"17","gbm_1017",1.72844605331019
"18","gbm_1018",-0.255954501707296
"19","gbm_1019",1.54436299868998
"20","gbm_1020",1.6398979246894
"21","gbm_1021",0.964971456729602
"22","gbm_1022",0.958340946669742
"23","gbm_1023",1.85241995440542
"24","gbm_1024",1.70132947642325
"25","gbm_1025",0.136277566722613
"26","gbm_1026",1.23541139561903
"27","gbm_1027",1.62747097917792
"28","gbm_1028",0.77082175242678
"29","gbm_1029",1.50272931474522
"30","gbm_1030",1.48363054860114
"31","gbm_1031",1.32358013095357
"32","gbm_1032",1.82696173684152
"33","gbm_1033",0.99283496994066
"34","gbm_1034",1.80274928058956
"35","gbm_1035",0.186089269565364
"36","gbm_1036",-1.71054308076504
"37","gbm_1037",1.62404422592995
"38","gbm_1038",1.66581631535354
"39","gbm_1039",1.60299666250125
"40","gbm_1040",1.90940719793202
"41","gbm_1041",1.34988161958509
"42","gbm_1042",1.47710109944258
"43","gbm_1043",1.20459916938816
"44","gbm_1044",-1.57858914982661
"45","gbm_1045",1.60268101330113
"46","gbm_1046",-0.639223071231674
"47","gbm_1047",1.59385660682117
"48","gbm_1048",1.02611209292594
"49","gbm_1049",1.66058611903551
"50","gbm_1050",1.64542867158882
"51","gbm_1051",1.80272880369466
"52","gbm_1052",-1.5452042535753
"53","gbm_1053",1.75655557952191
"54","gbm_1054",0.596733531620147
"55","gbm_1055",1.43483640567321
"56","gbm_1056",1.50971432026539
"57","gbm_1057",1.67687337135345
"58","gbm_1058",1.60399743348198
"59","gbm_1059",1.8981787780345
"60","gbm_1060",-1.71053480772269
"61","gbm_1061",1.86128207133532
"62","gbm_1062",-0.517429909144535
"63","gbm_1063",0.922918802095861
"64","gbm_1064",1.74294982091122
"65","gbm_1065",1.52817693289108
"66","gbm_1066",1.40961987602286
"67","gbm_1067",1.55008490066112
"68","gbm_1068",-0.405635062560279
"69","gbm_1069",1.66642480750967
"70","gbm_1070",1.60486109802429
"71","gbm_1071",1.74053454815385
"72","gbm_1072",1.04663164724927
"73","gbm_1073",1.17837342598618
"74","gbm_1074",1.06329296345709
"75","gbm_1075",1.3813378739251
"76","gbm_1076",1.90677715368488
"77","gbm_1077",1.72451311440333
"78","gbm_1078",1.49645942521095
"79","gbm_1079",-1.21974111520509
"80","gbm_1080",-0.425003274838814
"81","gbm_1081",-1.71052665219118
"82","gbm_1082",0.993405323753839
"83","gbm_1083",-0.372178998585867
"84","gbm_1084",1.40557546988331
"85","gbm_1085",1.92881172594584
"86","gbm_1086",0.777353387680285
"87","gbm_1087",1.58088323719421
"88","gbm_1088",1.4609548832456
"89","gbm_1089",0.922714536021237
"90","gbm_1090",1.09498997722622
"91","gbm_1091",1.87641411253092
"92","gbm_1092",0.986443916630699
"93","gbm_1093",1.88678722663307
"94","gbm_1094",1.88864752606522
"95","gbm_1095",-0.25592609726268
"96","gbm_1096",1.82297448351959
"97","gbm_1097",1.73327253083183
"98","gbm_1098",-1.57856942874327
"99","gbm_1099",1.19069989089028
"100","gbm_1100",1.61380085019784
"101","gbm_1101",1.4688943231193
"102","gbm_1102",1.74052938554611
"103","gbm_1103",0.962479368998003
"104","gbm_1104",0.967731999443903
"105","gbm_1105",1.2621008629001
"106","gbm_1106",1.76732867818983
"107","gbm_1107",1.7696898737805
"108","gbm_1108",1.57863649430971
"109","gbm_1109",1.74447099423945
"110","gbm_1110",1.60555258349034
"111","gbm_1111",0.89811801514083
"112","gbm_1112",1.66743314672396
"113","gbm_1113",-0.255919791763894
"114","gbm_1114",1.77089066580333
"115","gbm_1115",-0.255918919277528
"116","gbm_1116",1.55746824008858
"117","gbm_1117",1.87012609793623
"118","gbm_1118",1.88691567340837
"119","gbm_1119",0.991055056534027
"120","gbm_1120",1.53050745271333
"121","gbm_1121",1.82055596285018
"122","gbm_1122",1.68474727949924
"123","gbm_1123",1.5592707495859
"124","gbm_1124",0.98397608582344
"125","gbm_1125",-1.53675433517619
"126","gbm_1126",1.91285147859667
"127","gbm_1127",-1.53675317894763
"128","gbm_1128",1.68065454587182
"129","gbm_1129",0.976161048553479
"130","gbm_1130",1.01632816509533
"131","gbm_1131",0.973046481561661
"132","gbm_1132",1.68285803434211
"133","gbm_1133",1.24990098627519
"134","gbm_1134",0.97801542001048
"135","gbm_1135",1.79093791432869
"136","gbm_1136",1.89787927754484
"137","gbm_1137",-0.498264702167663
"138","gbm_1138",0.972600372836524
"139","gbm_1139",1.44882725598545
"140","gbm_1140",1.86367194550106
"141","gbm_1141",1.59952940251293
"142","gbm_1142",1.45155449652331
"143","gbm_1143",1.55969023493587
"144","gbm_1144",1.51359410821438
"145","gbm_1145",1.45887474302594
"146","gbm_1146",1.60604614825265
"147","gbm_1147",1.79290042562426
"148","gbm_1148",1.59878087134815
"149","gbm_1149",1.65113294693402
"150","gbm_1150",1.75463310611138
"151","gbm_1151",1.80714113879012
"152","gbm_1152",1.86626851863042
"153","gbm_1153",1.31006211228729
"154","gbm_1154",-0.789174588785405
"155","gbm_1155",1.43486641174492
"156","gbm_1156",-0.424976588166923
"157","gbm_1157",1.63348409565331
"158","gbm_1158",1.77314322186264
"159","gbm_1159",-0.335592784737709
"160","gbm_1160",1.76429908077704
"161","gbm_1161",1.54733806065095
"162","gbm_1162",1.86446143523005
"163","gbm_1163",1.73242615205296
"164","gbm_1164",1.60787925693902
"165","gbm_1165",1.74673851409138
"166","gbm_1166",1.22098581790983
"167","gbm_1167",1.66870388609703
"168","gbm_1168",1.8709096476023
"169","gbm_1169",1.59111393590024
"170","gbm_1170",1.86588652566166
"171","gbm_1171",0.621414550345143
"172","gbm_1172",1.78640758282397
"173","gbm_1173",-1.71049911605723
"174","gbm_1174",1.73796522751724
"175","gbm_1175",1.40005444672385
"176","gbm_1176",1.45735590377565
"177","gbm_1177",-0.00743250684594223
"178","gbm_1178",0.772414607911634
"179","gbm_1179",1.32420529829633
"180","gbm_1180",1.76836753564767
"181","gbm_1181",-0.255895838531247
"182","gbm_1182",1.79650288541549
"183","gbm_1183",1.72047754457571
"184","gbm_1184",0.687814404274536
"185","gbm_1185",1.6585037414255
"186","gbm_1186",1.58468493118313
"187","gbm_1187",0.920700423707515
"188","gbm_1188",1.02619935038569
"189","gbm_1189",0.871992046996095
"190","gbm_1190",1.86360112091504
"191","gbm_1191",1.33985909840754
"192","gbm_1192",1.71222903287728
"193","gbm_1193",1.9054098324608
"194","gbm_1194",0.911268858769114
"195","gbm_1195",1.47122294301598
"196","gbm_1196",0.986184590533048
"197","gbm_1197",1.39913704353355
"198","gbm_1198",1.24404149441903
"199","gbm_1199",1.74949961768324
"200","gbm_1200",1.54007270616178
"201","gbm_1201",1.25435293810786
"202","gbm_1202",1.75638447922121
"203","gbm_1203",1.56455310677968
"204","gbm_1204",-0.255887515836618
"205","gbm_1205",1.94315196943271
"206","gbm_1206",-0.255886677760613
"207","gbm_1207",1.26813652162115
"208","gbm_1208",0.343090076129998
"209","gbm_1209",1.32972338305215
"210","gbm_1210",1.72749811390355
"211","gbm_1211",1.58128133266278
"212","gbm_1212",1.73040372200046
"213","gbm_1213",1.79494811742841
"214","gbm_1214",1.33970277388869
"215","gbm_1215",0.967149810757151
"216","gbm_1216",1.73500959983548
"217","gbm_1217",1.39415226844912
"218","gbm_1218",0.905664298508434
"219","gbm_1219",1.72179777283512
"220","gbm_1220",1.73773595107957
"221","gbm_1221",1.51533827369017
"222","gbm_1222",0.986426094688873
"223","gbm_1223",1.35270721179986
"224","gbm_1224",1.59867218734277
"225","gbm_1225",-0.372129190863896
"226","gbm_1226",1.94307219313686
"227","gbm_1227",1.38081973525316
"228","gbm_1228",1.50170834055771
"229","gbm_1229",1.65678787787842
"230","gbm_1230",1.82617302784975
"231","gbm_1231",1.47111381621698
"232","gbm_1232",0.731938202415294
"233","gbm_1233",1.61058714632987
"234","gbm_1234",1.87752759611321
"235","gbm_1235",1.71371842845984
"236","gbm_1236",0.964317331638185
"237","gbm_1237",1.35956507315281
"238","gbm_1238",1.051716323237
"239","gbm_1239",0.984170830493212
"240","gbm_1240",1.44699073065523
"241","gbm_1241",-1.71048028676925
"242","gbm_1242",1.61209408034375
"243","gbm_1243",1.6694211193121
"244","gbm_1244",1.09694731657175
"245","gbm_1245",1.61125175500053
"246","gbm_1246",1.43745989452902
"247","gbm_1247",0.790384598141658
"248","gbm_1248",1.5222801150498
"249","gbm_1249",0.92217845521824
"250","gbm_1250",1.17965901592852
"251","gbm_1251",-1.71047702914437
"252","gbm_1252",1.46353829293819
"253","gbm_1253",1.62859644022567
"254","gbm_1254",1.33586638967844
"255","gbm_1255",1.49316668156329
"256","gbm_1256",1.653094306456
"257","gbm_1257",0.989666923721293
"258","gbm_1258",1.72913499494744
"259","gbm_1259",-0.37031489424808
"260","gbm_1260",-0.44648858664024
"261","gbm_1261",1.86921774293936
"262","gbm_1262",1.72627311046755
"263","gbm_1263",1.37167429846561
