"","model","epp"
"1","gbm_1001",-0.14098409748148
"2","gbm_1002",0.499289650830848
"3","gbm_1003",-0.0870682213624492
"4","gbm_1004",0.778817440502852
"5","gbm_1005",0.944863164343074
"6","gbm_1006",0.708022257568023
"7","gbm_1007",0.850570657295326
"8","gbm_1008",0.352298102512095
"9","gbm_1009",0.395265092871791
"10","gbm_1010",-0.0102824710223292
"11","gbm_1011",0.282117301253713
"12","gbm_1012",0.841350134301363
"13","gbm_1013",-0.989457464420062
"14","gbm_1014",-0.41304996318103
"15","gbm_1015",0.443494704122413
"16","gbm_1016",0.548705488927257
"17","gbm_1017",-0.565507525158028
"18","gbm_1018",0.166438094408805
"19","gbm_1019",0.600904490208342
"20","gbm_1020",0.597370378053624
"21","gbm_1021",0.46173110104369
"22","gbm_1022",0.418921212172445
"23","gbm_1023",0.595413623393767
"24","gbm_1024",0.82905415897906
"25","gbm_1025",0.234104940647084
"26","gbm_1026",0.462632634506958
"27","gbm_1027",-0.693266959006566
"28","gbm_1028",0.364816063190461
"29","gbm_1029",0.412848509683381
"30","gbm_1030",0.474349713866781
"31","gbm_1031",-1.1118494660399
"32","gbm_1032",0.808174713508446
"33","gbm_1033",-0.0611094855781198
"34","gbm_1034",0.833811049597959
"35","gbm_1035",0.178646756535405
"36","gbm_1036",-0.0179714889895019
"37","gbm_1037",0.246441527434859
"38","gbm_1038",0.764007822988743
"39","gbm_1039",0.437042632797264
"40","gbm_1040",0.776123810428959
"41","gbm_1041",-0.99735027581658
"42","gbm_1042",0.54067130070087
"43","gbm_1043",-0.0595375272598013
"44","gbm_1044",-0.0739504487738727
"45","gbm_1045",-0.499160729095203
"46","gbm_1046",0.492180176301323
"47","gbm_1047",0.643385050310569
"48","gbm_1048",0.529690599398965
"49","gbm_1049",0.896249797974712
"50","gbm_1050",-0.256376361751945
"51","gbm_1051",0.558195145553181
"52","gbm_1052",-0.165553122408199
"53","gbm_1053",0.782670332963604
"54","gbm_1054",0.338296070239997
"55","gbm_1055",0.300204214414034
"56","gbm_1056",-0.0550865745266344
"57","gbm_1057",0.865634184474685
"58","gbm_1058",0.831671715396719
"59","gbm_1059",0.788473771288073
"60","gbm_1060",-0.233615435166126
"61","gbm_1061",0.684541721792623
"62","gbm_1062",-0.108964274775992
"63","gbm_1063",0.381701115472393
"64","gbm_1064",0.215756877004784
"65","gbm_1065",0.596342239880438
"66","gbm_1066",0.338737399461089
"67","gbm_1067",0.611053037543489
"68","gbm_1068",0.167518766017095
"69","gbm_1069",-0.0291951835276437
"70","gbm_1070",0.593624421206888
"71","gbm_1071",0.548710627918602
"72","gbm_1072",-0.761967224823506
"73","gbm_1073",0.132215138190789
"74","gbm_1074",-0.903179466733675
"75","gbm_1075",-0.705306459967556
"76","gbm_1076",0.707747190296916
"77","gbm_1077",0.69072541892776
"78","gbm_1078",0.446522230870579
"79","gbm_1079",0.0343202038949474
"80","gbm_1080",0.0488469371285797
"81","gbm_1081",-0.238264391896825
"82","gbm_1082",0.237142000688589
"83","gbm_1083",0.110228742128159
"84","gbm_1084",0.352502439668099
"85","gbm_1085",0.848802417639857
"86","gbm_1086",0.157212518452097
"87","gbm_1087",0.441440160627966
"88","gbm_1088",-0.411191836593724
"89","gbm_1089",0.300035800730386
"90","gbm_1090",0.439704283491041
"91","gbm_1091",0.590716039768623
"92","gbm_1092",0.0489570478042241
"93","gbm_1093",1.03134274623713
"94","gbm_1094",0.534397599783443
"95","gbm_1095",0.140839793113139
"96","gbm_1096",0.283963416222055
