"","model","epp"
"1","gbm_1001",0.264198973515332
"2","gbm_1002",0.346082809606952
"3","gbm_1003",-0.533559834002687
"4","gbm_1004",0.111473962585231
"5","gbm_1005",0.478310939900656
"6","gbm_1006",0.389696365044368
"7","gbm_1007",0.391282719320235
"8","gbm_1008",0.33487559217919
"9","gbm_1009",0.421043783028148
"10","gbm_1010",-0.15906704130378
"11","gbm_1011",0.465654354216874
"12","gbm_1012",0.49324285177959
"13","gbm_1013",-0.0443542072411005
"14","gbm_1014",0.0160423742822713
"15","gbm_1015",0.376727447810053
"16","gbm_1016",0.200388864556578
"17","gbm_1017",-0.0697454937753569
"18","gbm_1018",0.443106690220286
"19","gbm_1019",-0.130105279823072
"20","gbm_1020",0.381774802741377
"21","gbm_1021",0.452706052684631
"22","gbm_1022",0.433800705592073
"23","gbm_1023",0.244434391981006
"24","gbm_1024",0.205951719586178
"25","gbm_1025",0.517059780683547
"26","gbm_1026",0.49783848191195
"27","gbm_1027",0.143043985095759
"28","gbm_1028",0.514834908356428
"29","gbm_1029",0.333912182529916
"30","gbm_1030",0.491255172651384
"31","gbm_1031",-0.244364000109468
"32","gbm_1032",0.389004503345741
"33","gbm_1033",0.0897560787607256
"34","gbm_1034",0.288503089673851
"35","gbm_1035",0.561976679199245
"36","gbm_1036",0.280549885589864
"37","gbm_1037",-0.299999321131831
"38","gbm_1038",0.421968286960281
"39","gbm_1039",0.436283082414937
"40","gbm_1040",0.419006602883957
"41","gbm_1041",-0.127393896915075
"42","gbm_1042",0.510688457803476
"43","gbm_1043",0.171962489761047
"44","gbm_1044",0.231681076235855
"45","gbm_1045",0.191681983608809
"46","gbm_1046",0.450131853887864
"47","gbm_1047",0.0360977118861414
"48","gbm_1048",0.501327587463773
"49","gbm_1049",0.34279799713254
"50","gbm_1050",0.199414903705548
"51","gbm_1051",0.0601027248736594
"52","gbm_1052",0.206600763610617
"53","gbm_1053",0.0858921879164411
"54","gbm_1054",0.534856248147585
"55","gbm_1055",0.191234060276045
"56","gbm_1056",-0.101829705219135
"57","gbm_1057",0.0739157902467919
"58","gbm_1058",-0.0160517463430735
"59","gbm_1059",0.479114913003207
"60","gbm_1060",0.225394511519127
"61","gbm_1061",0.288395951126592
"62","gbm_1062",0.211969140809975
"63","gbm_1063",0.499778181463424
"64","gbm_1064",-0.00304541626282768
"65","gbm_1065",0.478620818250849
"66","gbm_1066",0.410913356517841
"67","gbm_1067",0.389210149977747
"68","gbm_1068",0.548969542068125
"69","gbm_1069",-0.00702328412184149
"70","gbm_1070",0.472395687321694
"71","gbm_1071",0.307439321287023
"72","gbm_1072",0.106980318867537
"73","gbm_1073",0.102193586334027
"74","gbm_1074",0.195532242088976
"75","gbm_1075",0.225841139974773
"76","gbm_1076",0.36908745215298
"77","gbm_1077",0.035329304744182
"78","gbm_1078",0.482591327713731
"79","gbm_1079",0.43014611315131
"80","gbm_1080",0.450340314470508
"81","gbm_1081",0.0279439077869746
"82","gbm_1082",0.31674491436051
"83","gbm_1083",0.477685524819092
"84","gbm_1084",0.456746530706458
"85","gbm_1085",0.356763044466141
"86","gbm_1086",0.452097578496477
"87","gbm_1087",-0.0846605593178832
"88","gbm_1088",0.250706974711404
"89","gbm_1089",0.181614237403713
"90","gbm_1090",0.475556818058621
"91","gbm_1091",0.475179898086497
"92","gbm_1092",0.247930385540963
"93","gbm_1093",0.430495712220833
"94","gbm_1094",0.361801333280982
"95","gbm_1095",0.489830518048706
"96","gbm_1096",0.275473345751691
"97","gbm_1097",0.175038850677888
"98","gbm_1098",0.0892412807492053
"99","gbm_1099",0.349079442190718
"100","gbm_1100",0.352224121415939
